frame=    50 q= 10.0 f_size=     67 s_size=       91kB time= 1.960 br=    13.4kbits/s avg_br=   379.9kbits/s type= P
frame=    51 q= 10.0 f_size=  41777 s_size=      132kB time= 2.000 br=  8355.4kbits/s avg_br=   539.5kbits/s type= I
frame=    52 q= 10.0 f_size=     22 s_size=      132kB time= 2.040 br=     4.4kbits/s avg_br=   529.0kbits/s type= P
frame=    53 q= 10.0 f_size=     22 s_size=      132kB time= 2.080 br=     4.4kbits/s avg_br=   518.9kbits/s type= P
frame=    54 q= 10.0 f_size=     36 s_size=      132kB time= 2.120 br=     7.2kbits/s avg_br=   509.2kbits/s type= P
frame=    55 q= 10.0 f_size=     73 s_size=      132kB time= 2.160 br=    14.6kbits/s avg_br=   500.1kbits/s type= P
frame=    56 q= 10.0 f_size=     64 s_size=      132kB time= 2.200 br=    12.8kbits/s avg_br=   491.2kbits/s type= P
frame=    57 q= 10.0 f_size=     80 s_size=      132kB time= 2.240 br=    16.0kbits/s avg_br=   482.7kbits/s type= P
frame=    58 q= 10.0 f_size=     73 s_size=      132kB time= 2.280 br=    14.6kbits/s avg_br=   474.5kbits/s type= P
frame=    59 q= 10.0 f_size=     73 s_size=      132kB time= 2.320 br=    14.6kbits/s avg_br=   466.6kbits/s type= P
frame=    60 q= 10.0 f_size=     71 s_size=      132kB time= 2.360 br=    14.2kbits/s avg_br=   458.9kbits/s type= P
frame=    61 q= 10.0 f_size=     66 s_size=      132kB time= 2.400 br=    13.2kbits/s avg_br=   451.5kbits/s type= P
frame=    62 q= 10.0 f_size=     65 s_size=      132kB time= 2.440 br=    13.0kbits/s avg_br=   444.3kbits/s type= P
frame=    63 q= 10.0 f_size=     60 s_size=      132kB time= 2.480 br=    12.0kbits/s avg_br=   437.3kbits/s type= P
frame=    64 q= 10.0 f_size=     83 s_size=      132kB time= 2.520 br=    16.6kbits/s avg_br=   430.6kbits/s type= P
frame=    65 q= 10.0 f_size=     49 s_size=      133kB time= 2.560 br=     9.8kbits/s avg_br=   424.1kbits/s type= P
frame=    66 q= 10.0 f_size=     70 s_size=      133kB time= 2.600 br=    14.0kbits/s avg_br=   417.8kbits/s type= P
frame=    67 q= 10.0 f_size=     77 s_size=      133kB time= 2.640 br=    15.4kbits/s avg_br=   411.7kbits/s type= P
frame=    68 q= 10.0 f_size=     69 s_size=      133kB time= 2.680 br=    13.8kbits/s avg_br=   405.7kbits/s type= P
frame=    69 q= 10.0 f_size=     96 s_size=      133kB time= 2.720 br=    19.2kbits/s avg_br=   400.0kbits/s type= P
frame=    70 q= 10.0 f_size=    112 s_size=      133kB time= 2.760 br=    22.4kbits/s avg_br=   394.6kbits/s type= P
frame=    71 q= 7.0 f_size=     69 s_size=      133kB time= 2.800 br=    13.8kbits/s avg_br=   389.1kbits/s type= P
frame=    72 q= 13.0 f_size=     60 s_size=      133kB time= 2.840 br=    12.0kbits/s avg_br=   383.8kbits/s type= P
frame=    73 q= 12.0 f_size=     75 s_size=      133kB time= 2.880 br=    15.0kbits/s avg_br=   378.7kbits/s type= P
frame=    74 q= 11.0 f_size=     45 s_size=      133kB time= 2.920 br=     9.0kbits/s avg_br=   373.6kbits/s type= P
frame=    75 q= 10.0 f_size=     67 s_size=      133kB time= 2.960 br=    13.4kbits/s avg_br=   368.8kbits/s type= P
frame=    76 q= 10.0 f_size=  41779 s_size=      174kB time= 3.000 br=  8355.8kbits/s avg_br=   475.3kbits/s type= I
frame=    77 q= 10.0 f_size=     22 s_size=      174kB time= 3.040 br=     4.4kbits/s avg_br=   469.1kbits/s type= P
frame=    78 q= 10.0 f_size=     26 s_size=      174kB time= 3.080 br=     5.2kbits/s avg_br=   463.0kbits/s type= P
frame=    79 q= 10.0 f_size=     52 s_size=      174kB time= 3.120 br=    10.4kbits/s avg_br=   457.2kbits/s type= P
